session_id,turn_number,idioma,texto_clean,nivel_frustracion,intencion,resolved
SESS-835286,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-835286,2,es,el codigo no llega,1,error_login,0
SESS-835286,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-543304,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-543304,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-543304,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-604795,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-604795,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-604795,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-215998,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-215998,2,es,el codigo no llega,1,error_login,0
SESS-215998,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-817116,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-817116,2,es,el codigo no llega,1,error_login,0
SESS-817116,3,es,es increible que no pueda acceder,2,error_login,0
SESS-970944,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-970944,2,es,el codigo no llega,1,error_login,0
SESS-970944,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-197101,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-197101,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-197101,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-335081,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-335081,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-335081,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-501431,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-501431,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-501431,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-464976,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-464976,2,es,el codigo no llega,1,error_login,0
SESS-464976,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-480055,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-480055,2,es,el codigo no llega,1,error_login,0
SESS-480055,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-178456,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-178456,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-178456,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-739006,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-739006,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-739006,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-247089,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-247089,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-247089,3,es,esto es un robo,2,problema_pago,0
SESS-876355,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-876355,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-876355,3,es,esto es un robo,2,problema_pago,0
SESS-743301,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-743301,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-743301,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-858413,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-858413,2,es,el codigo no llega,1,error_login,0
SESS-858413,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-621549,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-621549,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-621549,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-878197,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-878197,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-878197,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-484944,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-484944,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-484944,3,es,esto es un robo,2,problema_pago,0
SESS-732639,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-732639,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-732639,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-933428,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-933428,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-933428,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-975404,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-975404,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-975404,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-744394,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-744394,2,es,el codigo no llega,1,error_login,0
SESS-744394,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-620549,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-620549,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-620549,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-661891,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-661891,2,es,el codigo no llega,1,error_login,0
SESS-661891,3,es,es increible que no pueda acceder,2,error_login,0
SESS-137708,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-137708,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-137708,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-992026,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-992026,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-992026,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-241604,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-241604,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-241604,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-587554,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-587554,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-587554,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-102296,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-102296,2,es,el codigo no llega,1,error_login,0
SESS-102296,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-463473,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-463473,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-463473,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-167807,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-167807,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-167807,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-451872,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-451872,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-451872,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-311395,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-311395,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-311395,3,es,esto es un robo,2,problema_pago,0
SESS-350295,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-350295,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-350295,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-889435,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-889435,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-889435,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-668076,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-668076,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-668076,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-470628,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-470628,2,es,el codigo no llega,1,error_login,0
SESS-470628,3,es,es increible que no pueda acceder,2,error_login,0
SESS-673667,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-673667,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-673667,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-746177,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-746177,2,es,el codigo no llega,1,error_login,0
SESS-746177,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-525682,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-525682,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-525682,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-317742,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-317742,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-317742,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-716672,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-716672,2,es,el codigo no llega,1,error_login,0
SESS-716672,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-705868,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-705868,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-705868,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-978323,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-978323,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-978323,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-186188,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-186188,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-186188,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-453232,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-453232,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-453232,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-995795,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-995795,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-995795,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-353913,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-353913,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-353913,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-942203,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-942203,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-942203,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-261649,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-261649,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-261649,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-649082,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-649082,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-649082,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-962245,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-962245,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-962245,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-870220,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-870220,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-870220,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-749194,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-749194,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-749194,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-391914,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-391914,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-391914,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-364427,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-364427,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-364427,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-908630,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-908630,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-908630,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-298295,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-298295,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-298295,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-912785,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-912785,2,es,el codigo no llega,1,error_login,0
SESS-912785,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-656719,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-656719,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-656719,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-879316,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-879316,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-879316,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-813106,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-813106,2,es,el codigo no llega,1,error_login,0
SESS-813106,3,es,es increible que no pueda acceder,2,error_login,0
SESS-908460,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-908460,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-908460,3,es,esto es un robo,2,problema_pago,0
SESS-922953,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-922953,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-922953,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-198872,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-198872,2,es,el codigo no llega,1,error_login,0
SESS-198872,3,es,es increible que no pueda acceder,2,error_login,0
SESS-552709,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-552709,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-552709,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-499948,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-499948,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-499948,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-735542,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-735542,2,es,el codigo no llega,1,error_login,0
SESS-735542,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-349563,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-349563,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-349563,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-891583,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-891583,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-891583,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-256121,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-256121,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-256121,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-626666,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-626666,2,es,el codigo no llega,1,error_login,0
SESS-626666,3,es,es increible que no pueda acceder,2,error_login,0
SESS-333815,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-333815,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-333815,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-246168,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-246168,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-246168,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-539474,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-539474,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-539474,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-479113,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-479113,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-479113,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-102552,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-102552,2,es,el codigo no llega,1,error_login,0
SESS-102552,3,es,es increible que no pueda acceder,2,error_login,0
SESS-839990,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-839990,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-839990,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-325620,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-325620,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-325620,3,es,esto es un robo,2,problema_pago,0
SESS-333202,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-333202,2,es,el codigo no llega,1,error_login,0
SESS-333202,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-596127,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-596127,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-596127,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-947786,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-947786,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-947786,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-432614,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-432614,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-432614,3,es,esto es un robo,2,problema_pago,0
SESS-377159,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-377159,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-377159,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-966682,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-966682,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-966682,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-395970,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-395970,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-395970,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-396769,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-396769,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-396769,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-945767,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-945767,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-945767,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-263700,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-263700,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-263700,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-260680,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-260680,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-260680,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-573114,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-573114,2,es,el codigo no llega,1,error_login,0
SESS-573114,3,es,es increible que no pueda acceder,2,error_login,0
SESS-120165,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-120165,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-120165,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-808401,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-808401,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-808401,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-890784,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-890784,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-890784,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-414565,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-414565,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-414565,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-429746,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-429746,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-429746,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-312107,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-312107,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-312107,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-522076,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-522076,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-522076,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-273242,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-273242,2,es,el codigo no llega,1,error_login,0
SESS-273242,3,es,es increible que no pueda acceder,2,error_login,0
SESS-835279,1,es,quiero cambiar mi plan,0,cambio_plan,0
